item	itemLabel,types,coordinates
http://www.wikidata.org/entity/Q2443	Vorhelm,http://www.wikidata.org/entity/Q253019,Point(7.941666666 51.805277777)
http://www.wikidata.org/entity/Q486577	Lennep,"http://www.wikidata.org/entity/Q2740635, http://www.wikidata.org/entity/Q2983893, http://www.wikidata.org/entity/Q707813",Point(7.257091666 51.192591666)
http://www.wikidata.org/entity/Q1574886	Lendringsen,http://www.wikidata.org/entity/Q253019,Point(8.1275 51.5333)
http://www.wikidata.org/entity/Q1611618	Nickhorn,http://www.wikidata.org/entity/Q253019,Point(7.20586 51.2895)
http://www.wikidata.org/entity/Q1618439	Hilderath,http://www.wikidata.org/entity/Q253019,Point(6.36316 51.1333)
http://www.wikidata.org/entity/Q15052205	Breberen,"http://www.wikidata.org/entity/Q486972, http://www.wikidata.org/entity/Q253019",Point(5.99194444 51.025)
http://www.wikidata.org/entity/Q19835676	Brachhausen,"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q1623243",Point(7.12775 51.12069444)
http://www.wikidata.org/entity/Q19278915	Eicherhof,http://www.wikidata.org/entity/Q253019,Point(7.151507 50.97907)
http://www.wikidata.org/entity/Q2133542	Rausmühle,http://www.wikidata.org/entity/Q253019,Point(7.18274 51.1017)
http://www.wikidata.org/entity/Q894912	Lehmkuhle,http://www.wikidata.org/entity/Q253019,Point(6.93346 51.512)
http://www.wikidata.org/entity/Q779108	Höfen,http://www.wikidata.org/entity/Q253019,Point(6.25259 50.5406)
http://www.wikidata.org/entity/Q1524584	Kotthauserhöhe,http://www.wikidata.org/entity/Q253019,Point(7.54361 51.0542)
http://www.wikidata.org/entity/Q1951696	Muddenhagen,http://www.wikidata.org/entity/Q253019,Point(9.32667 51.5592)
http://www.wikidata.org/entity/Q1523281	Gierath,http://www.wikidata.org/entity/Q253019,Point(6.54415 51.1125)
http://www.wikidata.org/entity/Q2645404	Speelberg,http://www.wikidata.org/entity/Q253019,Point(6.25389 51.84833)
http://www.wikidata.org/entity/Q877774	Rothe Erde,http://www.wikidata.org/entity/Q253019,Point(6.122222222 50.776388888)
http://www.wikidata.org/entity/Q1340944	Heggen (Meschede),http://www.wikidata.org/entity/Q253019,Point(8.30875 51.3266)
http://www.wikidata.org/entity/Q1250638	Husen,http://www.wikidata.org/entity/Q253019,Point(7.60028 51.5608)
http://www.wikidata.org/entity/Q865701	Birlinghoven,http://www.wikidata.org/entity/Q253019,Point(7.22411 50.7485)
http://www.wikidata.org/entity/Q1368649	Stadtwald,http://www.wikidata.org/entity/Q253019,Point(7.024167 51.420833)
http://www.wikidata.org/entity/Q1209941	Dickenberg,http://www.wikidata.org/entity/Q253019,Point(7.62309 51.258)
http://www.wikidata.org/entity/Q400176	Ahe,http://www.wikidata.org/entity/Q253019,Point(7.36278 51.0811)
http://www.wikidata.org/entity/Q19279027	Elbertzhagerhäuschen,http://www.wikidata.org/entity/Q253019,Point(7.33105556 51.12602778)
http://www.wikidata.org/entity/Q759424	Auf der Mark,http://www.wikidata.org/entity/Q253019,Point(7.51006 51.1697)
http://www.wikidata.org/entity/Q6858	Bad Oeynhausen,"http://www.wikidata.org/entity/Q262166, http://www.wikidata.org/entity/Q54935786, http://www.wikidata.org/entity/Q42744322",Point(8.8 52.2)
http://www.wikidata.org/entity/Q33123484	Ente,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q1956573	Myhl,http://www.wikidata.org/entity/Q253019,Point(6.19083 51.0972)
http://www.wikidata.org/entity/Q11046	Engelskirchen,"http://www.wikidata.org/entity/Q262166, http://www.wikidata.org/entity/Q13220204",Point(7.416666666 50.983333333)
http://www.wikidata.org/entity/Q1221275	Dieringhausen,http://www.wikidata.org/entity/Q253019,Point(7.53167 50.9828)
http://www.wikidata.org/entity/Q1959088	Gelmer,http://www.wikidata.org/entity/Q253019,Point(7.675 52.0292)
http://www.wikidata.org/entity/Q1021743	Büsch,http://www.wikidata.org/entity/Q253019,Point(7.43472 50.7414)
http://www.wikidata.org/entity/Q436964	Altendonop,http://www.wikidata.org/entity/Q253019,Point(9.01583 51.9911)
http://www.wikidata.org/entity/Q1258017	Remlingrade,http://www.wikidata.org/entity/Q253019,Point(7.33417 51.2361)
http://www.wikidata.org/entity/Q1710815	Blankenstein,"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q707813",Point(7.2275 51.40638889)
http://www.wikidata.org/entity/Q20828697	Paulinenhof,http://www.wikidata.org/entity/Q253019,Point(7.08019444 51.12011111)
http://www.wikidata.org/entity/Q1616345	Hetzerath,http://www.wikidata.org/entity/Q253019,Point(6.2725 51.0581)
http://www.wikidata.org/entity/Q1625441	Holzbüttgen,http://www.wikidata.org/entity/Q253019,Point(6.61446 51.2168)
http://www.wikidata.org/entity/Q1648862	Katterbach,http://www.wikidata.org/entity/Q253019,Point(7.0725 51.0064)
http://www.wikidata.org/entity/Q1574281	Hand,http://www.wikidata.org/entity/Q253019,Point(7.09811 50.9915)
http://www.wikidata.org/entity/Q1428761	Günhoven,http://www.wikidata.org/entity/Q253019,Point(6.38613 51.1447)
http://www.wikidata.org/entity/Q1610103	Hülm,http://www.wikidata.org/entity/Q253019,Point(6.14984 51.6487)
http://www.wikidata.org/entity/Q1307856	Laffeld,http://www.wikidata.org/entity/Q2983893,Point(6.058611111 51.039722222)
http://www.wikidata.org/entity/Q819730	Berghausen,http://www.wikidata.org/entity/Q253019,Point(7.27333 50.9875)
http://www.wikidata.org/entity/Q1394173	Falkenberg,http://www.wikidata.org/entity/Q253019,Point(7.1144 51.2653)
http://www.wikidata.org/entity/Q1593872	Heide,http://www.wikidata.org/entity/Q253019,Point(7.363416666 51.132305555)
http://www.wikidata.org/entity/Q2478065	Umbeck,http://www.wikidata.org/entity/Q253019,Point(7.39333 51.2272)
http://www.wikidata.org/entity/Q1604748	Hemgenberg,"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q350895",Point(6.46912 50.7346)
http://www.wikidata.org/entity/Q2282631	Siedlung Jägerspfad,http://www.wikidata.org/entity/Q253019,Point(6.25972 50.8072)
http://www.wikidata.org/entity/Q1392083	Fahlenbock,http://www.wikidata.org/entity/Q253019,Point(7.3075 51.0889)
http://www.wikidata.org/entity/Q1623806	Hohenstein (Hemer),http://www.wikidata.org/entity/Q253019,Point(7.79917 51.3728)
http://www.wikidata.org/entity/Q468337	Hirschberg,"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q707813",Point(8.27583 51.4311)
http://www.wikidata.org/entity/Q819726	Berghausen,http://www.wikidata.org/entity/Q253019,Point(7.61944 50.9847)
http://www.wikidata.org/entity/Q2165198	Rommelsdorf,http://www.wikidata.org/entity/Q253019,Point(7.57444 50.9361)
http://www.wikidata.org/entity/Q400170	Ahe,http://www.wikidata.org/entity/Q253019,Point(7.45833 50.8372)
http://www.wikidata.org/entity/Q1787267	Kreis Düsseldorf-Mettmann,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q5283531",Point(6.97 51.25)
http://www.wikidata.org/entity/Q2664830	Büscherhöfchen,http://www.wikidata.org/entity/Q253019,Point(7.41639 50.9783)
http://www.wikidata.org/entity/Q24816565	Achterathsheide,http://www.wikidata.org/entity/Q253019,Point(6.56765 51.4095)
http://www.wikidata.org/entity/Q1879656	Löffelsterz,http://www.wikidata.org/entity/Q253019,Point(7.65639 50.93)
http://www.wikidata.org/entity/Q1572677	Hambach,http://www.wikidata.org/entity/Q253019,Point(6.45 50.9)
http://www.wikidata.org/entity/Q29370444	Börnchen,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q1795771	Urbach,http://www.wikidata.org/entity/Q15632166,Point(7.08306 50.8831)
http://www.wikidata.org/entity/Q326318	Bentrup,http://www.wikidata.org/entity/Q253019,Point(8.881388888 51.986944444)
http://www.wikidata.org/entity/Q25158506	Steinbeck,http://www.wikidata.org/entity/Q253019,Point(7.08558444 51.21874222)
http://www.wikidata.org/entity/Q1659369	Im Hagen,http://www.wikidata.org/entity/Q253019,Point(7.338055555 51.211944444)
http://www.wikidata.org/entity/Q20181328	Krahwinkel,http://www.wikidata.org/entity/Q253019,Point(7.35055556 50.94555556)
http://www.wikidata.org/entity/Q2120972	Püsselbüren,http://www.wikidata.org/entity/Q253019,Point(7.65417 52.2958)
http://www.wikidata.org/entity/Q28025265	Wardenbach,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q1476033	Langenberg (Rheinland),"http://www.wikidata.org/entity/Q2740635, http://www.wikidata.org/entity/Q2983893",Point(7.12167 51.3519)
http://www.wikidata.org/entity/Q183404	Büren,"http://www.wikidata.org/entity/Q262166, http://www.wikidata.org/entity/Q42744322",Point(8.566666666 51.55)
http://www.wikidata.org/entity/Q1721613	Kaiserau,http://www.wikidata.org/entity/Q253019,Point(7.425 51.0333)
http://www.wikidata.org/entity/Q1743319	Kirchlengern,http://www.wikidata.org/entity/Q253019,Point(8.64194 52.1983)
http://www.wikidata.org/entity/Q317697	Meiderich,http://www.wikidata.org/entity/Q2983893,Point(6.766666666 51.466666666)
http://www.wikidata.org/entity/Q29051460	Krombach,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q727384	Hahn,http://www.wikidata.org/entity/Q253019,Point(7.45389 50.9811)
http://www.wikidata.org/entity/Q1439048	Fortuna,http://www.wikidata.org/entity/Q253019,Point(6.67153 50.9642)
http://www.wikidata.org/entity/Q1248375	Schneppsiefen,http://www.wikidata.org/entity/Q253019,Point(7.50222 50.9886)
http://www.wikidata.org/entity/Q501505	Andreasberg,http://www.wikidata.org/entity/Q253019,Point(8.43111 51.325)
http://www.wikidata.org/entity/Q1787361	Kreis Kempen-Krefeld,http://www.wikidata.org/entity/Q106658,Point(6.41944 51.3658)
http://www.wikidata.org/entity/Q1482206	Wilberg,http://www.wikidata.org/entity/Q253019,Point(8.9545 51.8963)
http://www.wikidata.org/entity/Q1464458	Frielinghausen,http://www.wikidata.org/entity/Q253019,Point(8.20694 51.2386)
http://www.wikidata.org/entity/Q23560567	Löttmaringhausen,http://www.wikidata.org/entity/Q253019,Point(8.296439 51.332584)
http://www.wikidata.org/entity/Q1557425	Guxmühlen,http://www.wikidata.org/entity/Q253019,Point(7.49889 50.9117)
http://www.wikidata.org/entity/Q1344471	Ente,http://www.wikidata.org/entity/Q253019,Point(7.30256 51.0793)
http://www.wikidata.org/entity/Q2168650	Rothenbruch,http://www.wikidata.org/entity/Q253019,Point(7.49108 51.2126)
http://www.wikidata.org/entity/Q15830483	Poppelsdorf,"http://www.wikidata.org/entity/Q1390618, http://www.wikidata.org/entity/Q2983893",
http://www.wikidata.org/entity/Q6916	Herzogenrath,"http://www.wikidata.org/entity/Q54935786, http://www.wikidata.org/entity/Q262166, http://www.wikidata.org/entity/Q42744322",Point(6.1 50.866666666)
http://www.wikidata.org/entity/Q1250658	Kurl,http://www.wikidata.org/entity/Q253019,Point(7.58333 51.55)
http://www.wikidata.org/entity/Q1734115	Stolzenbach,http://www.wikidata.org/entity/Q253019,Point(7.33722 50.9992)
http://www.wikidata.org/entity/Q819760	Berghof,http://www.wikidata.org/entity/Q253019,Point(8.22591 51.2128)
http://www.wikidata.org/entity/Q874965	Hohenstein (Witten),"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q1552255",Point(7.353055555 51.428611111)
http://www.wikidata.org/entity/Q1549858	Grube Apfel,http://www.wikidata.org/entity/Q253019,Point(7.21289 50.9697)
http://www.wikidata.org/entity/Q1746783	Kleinfischbach,http://www.wikidata.org/entity/Q253019,Point(7.54056 50.9381)
http://www.wikidata.org/entity/Q1499726	Gellendorf,http://www.wikidata.org/entity/Q253019,Point(7.475 52.2611)
http://www.wikidata.org/entity/Q1643423	Oekoven,http://www.wikidata.org/entity/Q253019,Point(6.66361 51.0644)
http://www.wikidata.org/entity/Q1183128	Deichhaus,http://www.wikidata.org/entity/Q253019,Point(7.22057 50.788)
http://www.wikidata.org/entity/Q1662995	Ingendorf,http://www.wikidata.org/entity/Q253019,Point(6.73518 51.0085)
http://www.wikidata.org/entity/Q1281637	Eckesey,"http://www.wikidata.org/entity/Q1499928, http://www.wikidata.org/entity/Q253019",Point(7.4525 51.380555555)
http://www.wikidata.org/entity/Q1649509	Illingen,http://www.wikidata.org/entity/Q253019,Point(7.9247 51.6175)
http://www.wikidata.org/entity/Q1609381	Herbertshagen,http://www.wikidata.org/entity/Q253019,Point(7.6925 50.8589)
http://www.wikidata.org/entity/Q1623767	Hohenplanken,http://www.wikidata.org/entity/Q253019,Point(7.44205 51.1832)
http://www.wikidata.org/entity/Q880975	Ippendorf,http://www.wikidata.org/entity/Q253019,Point(7.083611111 50.697777777)
http://www.wikidata.org/entity/Q992245	Etzweiler,"http://www.wikidata.org/entity/Q350895, http://www.wikidata.org/entity/Q253019",Point(6.55917 50.9058)
http://www.wikidata.org/entity/Q17543808	Persebeck-Kruckel-Schnee,http://www.wikidata.org/entity/Q253019,Point(7.4 51.45)
http://www.wikidata.org/entity/Q4936257	Westenfeld,http://www.wikidata.org/entity/Q253019,Point(7.149364 51.470415)
http://www.wikidata.org/entity/Q15080279	Silschede,"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q1499928",Point(7.330518055 51.35028)
http://www.wikidata.org/entity/Q1184182	Delhoven,http://www.wikidata.org/entity/Q253019,Point(6.77472 51.0789)
http://www.wikidata.org/entity/Q2250204	Schrotzberg,http://www.wikidata.org/entity/Q253019,Point(7.04433 51.2224)
http://www.wikidata.org/entity/Q30074365	Driesch,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q889052	Bärendorf,http://www.wikidata.org/entity/Q253019,Point(7.19117 51.4609)
http://www.wikidata.org/entity/Q1794679	Siele,http://www.wikidata.org/entity/Q253019,Point(8.54806 52.1644)
http://www.wikidata.org/entity/Q26271495	Grünewald,"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q486972",Point(7.07690833 51.21756306)
http://www.wikidata.org/entity/Q25158419	Obercastrop,http://www.wikidata.org/entity/Q253019,Point(7.309 51.54081)
http://www.wikidata.org/entity/Q1271950	Düpp,http://www.wikidata.org/entity/Q253019,Point(6.42361 51.2508)
http://www.wikidata.org/entity/Q1534337	Neumühle,http://www.wikidata.org/entity/Q253019,Point(7.76194 50.9547)
http://www.wikidata.org/entity/Q2035183	Osterfeld,http://www.wikidata.org/entity/Q253019,Point(6.88778 51.5)
http://www.wikidata.org/entity/Q1935808	Milte,http://www.wikidata.org/entity/Q253019,Point(7.947219444 52.0)
http://www.wikidata.org/entity/Q27959024	Siefen,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q1571550	Pingsdorf,http://www.wikidata.org/entity/Q2983893,Point(6.88944 50.8156)
http://www.wikidata.org/entity/Q2021172	Olpe,http://www.wikidata.org/entity/Q253019,Point(8.16894 51.356)
http://www.wikidata.org/entity/Q15077902	Bocket,http://www.wikidata.org/entity/Q253019,Point(6.07111111 50.9675)
http://www.wikidata.org/entity/Q441894	Altkalkar,http://www.wikidata.org/entity/Q253019,Point(6.28333 51.71667)
http://www.wikidata.org/entity/Q1321518	Hochmoor,http://www.wikidata.org/entity/Q253019,Point(7.03271 51.8973)
http://www.wikidata.org/entity/Q2554966	Weickede,http://www.wikidata.org/entity/Q253019,Point(8.37914 51.5611)
http://www.wikidata.org/entity/Q1593980	Heidelbeck,http://www.wikidata.org/entity/Q253019,Point(9.00227 52.1205)
http://www.wikidata.org/entity/Q1622286	Voßkuhle,http://www.wikidata.org/entity/Q253019,Point(7.41306 51.1256)
http://www.wikidata.org/entity/Q2011418	Oberwarnsbach,http://www.wikidata.org/entity/Q253019,Point(7.74778 50.8828)
http://www.wikidata.org/entity/Q42387070	Erlen,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q1390913	Frankenberger Viertel,http://www.wikidata.org/entity/Q253019,Point(6.106666666 50.768333333)
http://www.wikidata.org/entity/Q1587352	Hartmecke,http://www.wikidata.org/entity/Q253019,Point(7.44737 51.2084)
http://www.wikidata.org/entity/Q2156182	Robend,http://www.wikidata.org/entity/Q253019,Point(6.415 51.256666666)
http://www.wikidata.org/entity/Q20818795	Hebborner Hof,http://www.wikidata.org/entity/Q253019,Point(7.131346 51.008382)
http://www.wikidata.org/entity/Q1987889	Niederhövel,http://www.wikidata.org/entity/Q253019,Point(7.4721 51.1828)
http://www.wikidata.org/entity/Q1796836	Küchenberg,http://www.wikidata.org/entity/Q253019,Point(7.10953 51.0242)
http://www.wikidata.org/entity/Q1000355	Hembergen,http://www.wikidata.org/entity/Q253019,Point(7.60333 52.1525)
http://www.wikidata.org/entity/Q883320	Rath/Heumar,http://www.wikidata.org/entity/Q15632166,Point(7.081666666 50.921388888)
http://www.wikidata.org/entity/Q2268269	Seligenthal,http://www.wikidata.org/entity/Q253019,Point(7.27667 50.7958)
http://www.wikidata.org/entity/Q2380291	Süchterscheid,http://www.wikidata.org/entity/Q253019,Point(7.38667 50.7475)
http://www.wikidata.org/entity/Q1297775	Rott,http://www.wikidata.org/entity/Q253019,Point(7.18722 51.2733)
http://www.wikidata.org/entity/Q1497161	Riege,http://www.wikidata.org/entity/Q253019,Point(8.62362 51.85)
http://www.wikidata.org/entity/Q1172775	Daubenrath,http://www.wikidata.org/entity/Q253019,Point(6.417777777 50.893055555)
http://www.wikidata.org/entity/Q400407	Ahle,http://www.wikidata.org/entity/Q253019,Point(8.51611 52.1944)
http://www.wikidata.org/entity/Q42387069	Friedrichsthal,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q1644645	Kreis Bergheim,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q5283531",Point(6.6500001 50.96666718)
http://www.wikidata.org/entity/Q27842226	Meegen,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q1699153	Wachendorf,http://www.wikidata.org/entity/Q253019,Point(6.74056 50.5956)
http://www.wikidata.org/entity/Q15058272	Odenkirchen-Mitte,http://www.wikidata.org/entity/Q253019,Point(6.45027778 51.13222222)
http://www.wikidata.org/entity/Q851588	Bevergern,http://www.wikidata.org/entity/Q253019,Point(7.58333 52.2742)
http://www.wikidata.org/entity/Q2511719	Veen,http://www.wikidata.org/entity/Q253019,Point(6.4565 51.6134)
http://www.wikidata.org/entity/Q591601	Schmidt,http://www.wikidata.org/entity/Q253019,Point(6.40944 50.6586)
http://www.wikidata.org/entity/Q1498843	Wilhelmshöh,http://www.wikidata.org/entity/Q253019,Point(7.51196 51.1639)
http://www.wikidata.org/entity/Q1302363	Eicks,"http://www.wikidata.org/entity/Q486972, http://www.wikidata.org/entity/Q253019",Point(6.618233333 50.624227777)
http://www.wikidata.org/entity/Q1250662	Körne,http://www.wikidata.org/entity/Q253019,Point(7.50306 51.5156)
http://www.wikidata.org/entity/Q1546502	Griesensiepen,http://www.wikidata.org/entity/Q253019,Point(7.32722 51.2481)
http://www.wikidata.org/entity/Q1644172	Höngen,http://www.wikidata.org/entity/Q253019,Point(7.23531 50.8546)
http://www.wikidata.org/entity/Q519764	Haspe,"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q1499928",Point(7.423611111 51.347777777)
http://www.wikidata.org/entity/Q20826154	Heessen,http://www.wikidata.org/entity/Q253019,Point(7.83138889 51.70638889)
http://www.wikidata.org/entity/Q2538655	Waddenhausen,http://www.wikidata.org/entity/Q253019,Point(8.76444 52.0239)
http://www.wikidata.org/entity/Q1250630	Holzen,http://www.wikidata.org/entity/Q253019,Point(7.52417 51.4461)
http://www.wikidata.org/entity/Q819271	Berg,http://www.wikidata.org/entity/Q253019,Point(7.14425 51.1862)
http://www.wikidata.org/entity/Q823188	Bernberg,http://www.wikidata.org/entity/Q253019,Point(7.599722222 51.024444444)
http://www.wikidata.org/entity/Q25158510	Schlagbaum,http://www.wikidata.org/entity/Q253019,Point(7.08081361 51.18087639)
http://www.wikidata.org/entity/Q2155218	Ritterlöh,http://www.wikidata.org/entity/Q253019,Point(7.4475 51.1564)
http://www.wikidata.org/entity/Q2112	Bielefeld,"http://www.wikidata.org/entity/Q1187811, http://www.wikidata.org/entity/Q262166, http://www.wikidata.org/entity/Q22865, http://www.wikidata.org/entity/Q1549591, http://www.wikidata.org/entity/Q42744322, http://www.wikidata.org/entity/Q1964689, http://www.wikidata.org/entity/Q707813",Point(8.533333333 52.016666666)
http://www.wikidata.org/entity/Q1922249	Merzenhausen,"http://www.wikidata.org/entity/Q486972, http://www.wikidata.org/entity/Q253019",Point(6.291944444 50.934166666)
http://www.wikidata.org/entity/Q1450941	Langenei,http://www.wikidata.org/entity/Q253019,Point(8.11833 51.1133)
http://www.wikidata.org/entity/Q1017296	Buschbell,http://www.wikidata.org/entity/Q253019,Point(6.80283 50.9263)
http://www.wikidata.org/entity/Q996589	Brückerhof,http://www.wikidata.org/entity/Q253019,Point(7.33361 51.0175)
http://www.wikidata.org/entity/Q955007	Scholven,http://www.wikidata.org/entity/Q253019,Point(7.02083 51.5919)
http://www.wikidata.org/entity/Q1596221	Heinhausen,http://www.wikidata.org/entity/Q253019,Point(7.36462 51.1729)
http://www.wikidata.org/entity/Q14914	Coesfeld,"http://www.wikidata.org/entity/Q54935786, http://www.wikidata.org/entity/Q134626, http://www.wikidata.org/entity/Q707813",Point(7.1675 51.945833333)
http://www.wikidata.org/entity/Q27881516	Löbach,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q1644174	Höngen,http://www.wikidata.org/entity/Q253019,Point(5.93333 51.0219)
http://www.wikidata.org/entity/Q1530219	Mausbach,http://www.wikidata.org/entity/Q253019,Point(7.83805556 50.90083333)
http://www.wikidata.org/entity/Q1513775	Gerlingsen,http://www.wikidata.org/entity/Q253019,Point(7.66228 51.3883)
http://www.wikidata.org/entity/Q32127974	Medebach,http://www.wikidata.org/entity/Q253019,Point(8.706388888 51.197222222)
http://www.wikidata.org/entity/Q1637057	Humfeld,http://www.wikidata.org/entity/Q253019,Point(9.05595 52.0261)
http://www.wikidata.org/entity/Q1276304	Mönninghausen,http://www.wikidata.org/entity/Q253019,Point(8.45389 51.6753)
http://www.wikidata.org/entity/Q1445825	Nannenhohn,http://www.wikidata.org/entity/Q253019,Point(7.43972 50.8031)
http://www.wikidata.org/entity/Q257616	Bochold,http://www.wikidata.org/entity/Q253019,Point(6.9675 51.475)
http://www.wikidata.org/entity/Q1124011	Stadtmitte,http://www.wikidata.org/entity/Q253019,Point(7.1301 50.9913)
http://www.wikidata.org/entity/Q17493575	Vierhäuschen,http://www.wikidata.org/entity/Q253019,Point(7.120526 50.980405)
http://www.wikidata.org/entity/Q1737858	Kehrbusch,http://www.wikidata.org/entity/Q253019,Point(6.30778 51.1103)
http://www.wikidata.org/entity/Q2015961	Offlum,http://www.wikidata.org/entity/Q253019,Point(7.34444 52.2472)
http://www.wikidata.org/entity/Q28078034	Amphop,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q28078026	Reineberge,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q1520072	Tenholt,http://www.wikidata.org/entity/Q253019,Point(6.31472 51.0547)
http://www.wikidata.org/entity/Q2303898	Sotterbach,http://www.wikidata.org/entity/Q253019,Point(7.63111 50.9517)
http://www.wikidata.org/entity/Q1021779	Büschhof,http://www.wikidata.org/entity/Q253019,Point(7.57639 50.8953)
http://www.wikidata.org/entity/Q1746571	Kleinenberg,http://www.wikidata.org/entity/Q253019,Point(8.976111111 51.583611111)
http://www.wikidata.org/entity/Q1282032	Kükenbruch,http://www.wikidata.org/entity/Q253019,Point(9.0678 52.12658)
http://www.wikidata.org/entity/Q1949451	Mosse,http://www.wikidata.org/entity/Q253019,Point(7.36278 51.1214)
http://www.wikidata.org/entity/Q1783491	Virneburg,http://www.wikidata.org/entity/Q253019,Point(6.97924 51.0909)
http://www.wikidata.org/entity/Q1610389	Overberge,http://www.wikidata.org/entity/Q253019,Point(7.67778 51.6189)
http://www.wikidata.org/entity/Q2259083	Schönenberg,http://www.wikidata.org/entity/Q253019,Point(7.43689 50.839)
http://www.wikidata.org/entity/Q2585184	Wintzen,http://www.wikidata.org/entity/Q253019,Point(6.50806 50.5364)
http://www.wikidata.org/entity/Q29015494	Hecken,"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q486972",
http://www.wikidata.org/entity/Q14912290	Waurichen,http://www.wikidata.org/entity/Q253019,Point(6.15694 50.9461)
http://www.wikidata.org/entity/Q2010984	Obersiemeringhausen,http://www.wikidata.org/entity/Q253019,Point(7.50056 51.0836)
http://www.wikidata.org/entity/Q814682	Beiert,http://www.wikidata.org/entity/Q253019,Point(7.36841 50.7536)
http://www.wikidata.org/entity/Q20799135	Lichtor,http://www.wikidata.org/entity/Q253019,Point(7.11388493 50.96550751)
http://www.wikidata.org/entity/Q819474	Berge,http://www.wikidata.org/entity/Q253019,Point(8.71222 51.1672)
http://www.wikidata.org/entity/Q1565912	Varensell,http://www.wikidata.org/entity/Q253019,Point(8.4375 51.8597)
http://www.wikidata.org/entity/Q19369326	Balken,http://www.wikidata.org/entity/Q253019,Point(7.023111111 51.091333055)
http://www.wikidata.org/entity/Q1457929	Friedrich-Wilhelms-Hütte,http://www.wikidata.org/entity/Q253019,Point(7.15081 50.8007)
http://www.wikidata.org/entity/Q26208582	Lackhausen,http://www.wikidata.org/entity/Q253019,Point(6.626667 51.679722)
http://www.wikidata.org/entity/Q20826935	Lerche,http://www.wikidata.org/entity/Q253019,Point(7.70944444 51.62194444)
http://www.wikidata.org/entity/Q5276	Altena,"http://www.wikidata.org/entity/Q3957, http://www.wikidata.org/entity/Q515, http://www.wikidata.org/entity/Q707813, http://www.wikidata.org/entity/Q42744322",Point(7.666666666 51.3)
http://www.wikidata.org/entity/Q1681275	Krühbusch,http://www.wikidata.org/entity/Q253019,Point(7.21913 51.2772)
http://www.wikidata.org/entity/Q1546847	Grimlinghausen,http://www.wikidata.org/entity/Q253019,Point(8.441 51.395)
http://www.wikidata.org/entity/Q1625095	Holsen,http://www.wikidata.org/entity/Q253019,Point(8.69306 52.2822)
http://www.wikidata.org/entity/Q1493031	Lohbusch,http://www.wikidata.org/entity/Q253019,Point(7.17279 51.301)
http://www.wikidata.org/entity/Q15051241	Altehufe,"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q486972",Point(7.172506 51.015348)
http://www.wikidata.org/entity/Q697348	Arnsberg,http://www.wikidata.org/entity/Q253019,Point(7.33167 51.1003)
http://www.wikidata.org/entity/Q1347709	Epsingsen,http://www.wikidata.org/entity/Q253019,Point(8.04534 51.5372)
http://www.wikidata.org/entity/Q2259877	Seelscheid,http://www.wikidata.org/entity/Q253019,Point(7.324705555 50.872116666)
http://www.wikidata.org/entity/Q1987860	Niederhof,http://www.wikidata.org/entity/Q253019,Point(7.47944 50.9525)
http://www.wikidata.org/entity/Q63679917	Daldrup,"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q1484611",Point(7.3852693 51.822581)
http://www.wikidata.org/entity/Q2339732	Steinbach,http://www.wikidata.org/entity/Q253019,Point(7.53225 51.2173)
http://www.wikidata.org/entity/Q284005	Dalhausen,http://www.wikidata.org/entity/Q253019,Point(9.29166667 51.62777778)
http://www.wikidata.org/entity/Q1207794	Dhünn,http://www.wikidata.org/entity/Q253019,Point(7.34389 51.1088)
http://www.wikidata.org/entity/Q257474	Hagen,"http://www.wikidata.org/entity/Q253019, http://www.wikidata.org/entity/Q262166",Point(8.51194 51.7422)
http://www.wikidata.org/entity/Q1879575	Löbach,http://www.wikidata.org/entity/Q253019,Point(7.38833 50.7325)
